Date,Price,Open,High,Low,Volume,Change(%)
25 May 2021,15208.45,15291.75,15293.85,15163.4,417323446,0.07%
24 May 2021,15197.7,15211.35,15256.25,15145.45,566722866,0.15%
21 May 2021,15175.3,14987.8,15190,14985.85,557730470,1.81%
20 May 2021,14906.05,15042.6,15069.8,14884.9,467455658,-0.83%
19 May 2021,15030.15,15058.6,15133.4,15008.85,563293717,-0.52%
18 May 2021,15108.1,15067.2,15137.25,15043.7,571923125,1.24%
17 May 2021,14923.15,14756.25,14938,14725.35,534516176,1.67%
14 May 2021,14677.8,14749.4,14749.65,14591.9,602738614,-0.13%
12 May 2021,14696.5,14823.55,14824.05,14649.7,620318215,-1.04%
11 May 2021,14850.75,14789.7,14900,14771.4,616204478,-0.61%
10 May 2021,14942.35,14928.25,14966.9,14892.5,510598577,0.80%
07 May 2021,14823.15,14816.85,14863.05,14765.5,483677266,0.67%
06 May 2021,14724.8,14668.35,14743.9,14611.5,445281496,0.73%
05 May 2021,14617.85,14604.15,14637.9,14506.6,437261063,0.84%
04 May 2021,14496.5,14687.25,14723.4,14461.5,479657079,-0.94%
03 May 2021,14634.15,14481.05,14673.85,14416.25,443410846,0.02%
30 Apr 2021,14631.1,14747.35,14855.45,14601.7,594744498,-1.77%
29 Apr 2021,14894.9,14979,15044.35,14814.45,511466673,0.20%
28 Apr 2021,14864.55,14710.5,14890.25,14694.95,453990807,1.44%
27 Apr 2021,14653.05,14493.8,14667.55,14484.85,442211685,1.16%
26 Apr 2021,14485,14449.45,14557.5,14421.3,448533329,1.00%
23 Apr 2021,14341.35,14326.35,14461.15,14273.3,476613608,-0.45%
22 Apr 2021,14406.15,14219.15,14424.75,14151.4,516985252,0.77%
20 Apr 2021,14296.4,14526.7,14526.95,14207.3,456704716,-0.44%
19 Apr 2021,14359.45,14306.6,14382.3,14191.4,503142904,-1.77%
16 Apr 2021,14617.85,14599.6,14697.7,14559,568568743,0.25%
15 Apr 2021,14581.45,14522.4,14597.55,14353.2,556851211,0.53%
13 Apr 2021,14504.8,14364.9,14528.9,14274.9,588666016,1.36%
12 Apr 2021,14310.8,14644.65,14652.5,14248.7,638475842,-3.53%
09 Apr 2021,14834.85,14882.65,14918.45,14785.65,498347599,-0.26%
08 Apr 2021,14873.8,14875.65,14984.15,14821.1,503728173,0.37%
07 Apr 2021,14819.05,14716.45,14879.8,14649.85,476382016,0.92%
06 Apr 2021,14683.5,14737,14779.1,14573.9,474211156,0.31%
05 Apr 2021,14637.8,14837.7,14849.85,14459.5,500476690,-1.54%
01 Apr 2021,14867.35,14798.4,14883.2,14692.45,430028476,1.20%
31 Mar 2021,14690.7,14811.85,14813.75,14670.25,463914475,-1.04%
30 Mar 2021,14845.1,14628.5,14876.3,14617.6,594520567,2.33%
26 Mar 2021,14507.3,14506.3,14572.9,14414.25,481000845,1.27%
25 Mar 2021,14324.9,14570.9,14575.6,14264.4,606820996,-1.54%
24 Mar 2021,14549.4,14712.45,14752.35,14535,456403503,-1.79%
23 Mar 2021,14814.75,14768.55,14878.6,14707,474150088,0.53%
22 Mar 2021,14736.4,14736.3,14763.9,14597.85,458997059,-0.05%
19 Mar 2021,14744,14471.15,14788.25,14350.1,919178208,1.28%
18 Mar 2021,14557.85,14855.5,14875.2,14478.6,542216908,-1.11%
17 Mar 2021,14721.3,14946.55,14956.55,14696.05,479352147,-1.27%
16 Mar 2021,14910.45,14996.1,15051.6,14890.65,437651327,-0.13%
15 Mar 2021,14929.5,15048.4,15048.4,14745.85,467473367,-0.67%
12 Mar 2021,15030.95,15321.15,15336.3,14953.6,493238854,-0.95%
10 Mar 2021,15174.8,15202.15,15218.45,15100.85,404585756,0.51%
09 Mar 2021,15098.4,15049.9,15126.85,14925.45,675271251,0.95%
08 Mar 2021,14956.2,15002.45,15111.15,14919.9,580308065,0.12%
05 Mar 2021,14938.1,14977.95,15092.35,14862.1,640700362,-0.95%
04 Mar 2021,15080.75,15026.75,15202.35,14980.2,534850447,-1.08%
03 Mar 2021,15245.6,15064.4,15273.15,14995.8,544205583,2.19%
02 Mar 2021,14919.1,14865.3,14959.1,14760.8,621723916,1.07%
01 Mar 2021,14761.55,14702.5,14806.8,14638.55,507302977,1.60%
26 Feb 2021,14529.15,14888.6,14919.45,14467.75,1103644519,-3.76%
25 Feb 2021,15097.35,15079.85,15176.5,15065.35,803883875,0.77%
24 Feb 2021,14982,14729.15,15008.8,14723.05,403754669,1.86%
23 Feb 2021,14707.8,14782.25,14854.5,14651.85,744092809,0.22%
22 Feb 2021,14675.7,14999.05,15010.1,14635.05,609898454,-2.04%
19 Feb 2021,14981.75,15074.8,15144.05,14898.2,712213821,-0.91%
18 Feb 2021,15118.95,15238.7,15250.75,15078.05,770629541,-0.59%
17 Feb 2021,15208.9,15279.9,15314.3,15170.75,504767226,-0.68%
16 Feb 2021,15313.45,15371.45,15431.75,15242.2,648545320,-0.01%
15 Feb 2021,15314.7,15270.3,15340.15,15243.4,455959720,1.00%
12 Feb 2021,15163.3,15186.2,15243.5,15081,571808807,-0.07%
11 Feb 2021,15173.3,15073.25,15188.5,15065.4,500122414,0.44%
10 Feb 2021,15106.5,15119.05,15168.25,14977.2,624791133,-0.02%
09 Feb 2021,15109.3,15164.15,15257.1,15064.3,713279133,-0.04%
08 Feb 2021,15115.8,15064.3,15159.9,15041.05,671242694,1.28%
05 Feb 2021,14924.25,14952.6,15014.65,14864.75,935629058,0.19%
04 Feb 2021,14895.65,14789.05,14913.7,14714.75,884686415,0.71%
03 Feb 2021,14789.95,14754.9,14868.85,14574.15,869477087,0.97%
02 Feb 2021,14647.85,14481.1,14731.7,14469.15,914965225,2.57%
01 Feb 2021,14281.2,13758.6,14336.35,13661.75,870529495,4.74%
29 Jan 2021,13634.6,13946.6,13966.85,13596.75,753206122,-1.32%
28 Jan 2021,13817.55,13810.4,13898.25,13713.25,637871621,-1.07%
27 Jan 2021,13967.5,14237.95,14237.95,13929.3,660711117,-1.91%
25 Jan 2021,14238.9,14477.8,14491.1,14218.6,618631493,-0.93%
22 Jan 2021,14371.9,14583.4,14619.9,14357.75,776750347,-1.50%
21 Jan 2021,14590.35,14730.95,14753.55,14517.25,704646957,-0.37%
20 Jan 2021,14644.7,14538.3,14666.45,14517.55,623069963,0.85%
19 Jan 2021,14521.15,14371.65,14546.05,14350.85,546108304,1.68%
18 Jan 2021,14281.3,14453.3,14459.15,14222.8,762043554,-1.06%
15 Jan 2021,14433.7,14594.35,14617.45,14357.85,789557216,-1.11%
14 Jan 2021,14595.6,14550.05,14617.8,14471.5,620194977,0.21%
13 Jan 2021,14564.85,14639.8,14653.35,14435.7,873956688,0.01%
12 Jan 2021,14563.45,14473.8,14590.65,14432.85,929566952,0.54%
11 Jan 2021,14484.75,14474.05,14498.2,14383.1,672878543,0.96%
08 Jan 2021,14347.25,14258.4,14367.3,14221.65,613472067,1.48%
07 Jan 2021,14137.35,14253.75,14256.25,14123.1,559173512,-0.06%
06 Jan 2021,14146.25,14240.95,14244.15,14039.9,632323316,-0.38%
05 Jan 2021,14199.5,14075.15,14215.6,14048.15,492475349,0.47%
04 Jan 2021,14132.9,14104.35,14147.95,13953.75,494999295,0.82%
01 Jan 2021,14018.5,13996.1,14049.85,13991.35,258090905,0.26%
31 Dec 2020,13981.75,13970,14024.85,13936.45,452410109,0.00%
30 Dec 2020,13981.95,13980.9,13997,13864.95,380681073,0.35%
29 Dec 2020,13932.6,13910.35,13967.6,13859.9,439593961,0.43%
28 Dec 2020,13873.2,13815.15,13885.3,13811.55,403634030,0.90%
24 Dec 2020,13749.25,13672.15,13771.75,13626.9,471367730,1.09%
23 Dec 2020,13601.1,13473.5,13619.45,13432.2,458651819,1.00%
22 Dec 2020,13466.3,13373.65,13492.05,13192.9,696197300,1.03%
21 Dec 2020,13328.4,13741.9,13777.5,13131.45,687255400,-3.14%
18 Dec 2020,13760.55,13764.4,13772.85,13658.6,519393189,0.14%
17 Dec 2020,13740.7,13713.55,13773.25,13673.55,416008520,0.42%
16 Dec 2020,13682.7,13663.1,13692.35,13606.45,462151091,0.85%
15 Dec 2020,13567.85,13547.2,13589.65,13447.05,497600393,0.07%
14 Dec 2020,13558.15,13571.45,13597.5,13472.45,558390043,0.33%
11 Dec 2020,13513.85,13512.3,13579.35,13402.85,787707481,0.26%
10 Dec 2020,13478.3,13488.5,13503.55,13399.3,553402501,-0.38%
09 Dec 2020,13529.1,13458.1,13548.9,13449.6,502605319,1.02%
08 Dec 2020,13392.95,13393.85,13435.45,13311.05,543165361,0.28%
07 Dec 2020,13355.75,13264.85,13366.65,13241.95,591722966,0.73%
04 Dec 2020,13258.55,13177.4,13280.05,13152.85,640514315,0.95%
03 Dec 2020,13133.9,13215.3,13216.6,13107.9,713688035,0.15%
02 Dec 2020,13113.75,13121.4,13128.5,12983.55,717711761,0.04%
01 Dec 2020,13109.05,13062.2,13128.4,12962.8,583633902,1.08%
27 Nov 2020,12968.95,13012.05,13035.3,12914.3,1162360673,-0.14%
26 Nov 2020,12987,12906.45,13018,12790.4,549798925,1.00%
25 Nov 2020,12858.4,13130,13145.85,12833.65,679005507,-1.51%
24 Nov 2020,13055.15,13002.6,13079.1,12978,571864976,1.00%
23 Nov 2020,12926.45,12960.3,12968.85,12825.7,633117401,0.52%
20 Nov 2020,12859.05,12813.4,12892.45,12730.25,663997267,0.68%
19 Nov 2020,12771.7,12839.5,12963,12745.75,768751782,-1.29%
18 Nov 2020,12938.25,12860.1,12948.85,12819.35,731321438,0.50%
17 Nov 2020,12874.2,12932.5,12934.05,12797.1,707676873,0.74%
14 Nov 2020,12780.25,12823.35,12828.7,12749.45,107868139,0.47%
13 Nov 2020,12719.95,12659.7,12735.95,12607.7,513948665,0.23%
12 Nov 2020,12690.8,12702.15,12741.15,12624.85,622017762,-0.46%
11 Nov 2020,12749.15,12680.6,12769.75,12571.1,880475468,0.93%
10 Nov 2020,12631.1,12556.4,12643.9,12475.25,847450692,1.36%
09 Nov 2020,12461.05,12399.4,12474.05,12367.35,553449924,1.61%
06 Nov 2020,12263.55,12156.65,12280.4,12131.85,576837602,1.18%
05 Nov 2020,12120.3,12062.4,12131.1,12027.6,632455414,1.78%
04 Nov 2020,11908.5,11783.35,11929.65,11756.4,667290347,0.80%
03 Nov 2020,11813.5,11734.45,11836.2,11723.3,674303605,1.24%
02 Nov 2020,11669.15,11697.35,11725.65,11557.4,568434165,0.23%
30 Oct 2020,11642.4,11678.45,11748.95,11535.45,553672805,-0.24%
29 Oct 2020,11670.8,11633.3,11744.15,11606.45,554959844,-0.50%
28 Oct 2020,11729.6,11922.6,11929.4,11684.85,704018608,-1.34%
27 Oct 2020,11889.4,11807.1,11899.05,11723,616318543,1.03%
26 Oct 2020,11767.75,11937.4,11942.85,11711.7,519815905,-1.36%
23 Oct 2020,11930.35,11957.9,11974.55,11908.75,502340361,0.28%
22 Oct 2020,11896.45,11890,11939.55,11823.45,544901152,-0.35%
21 Oct 2020,11937.65,11958.55,12018.65,11775.75,623658140,0.34%
20 Oct 2020,11896.8,11861,11949.25,11837.25,453560934,0.20%
19 Oct 2020,11873.05,11879.2,11898.25,11820.4,541420990,0.94%
16 Oct 2020,11762.45,11727.4,11789.75,11667.85,555764762,0.70%
15 Oct 2020,11680.35,12023.45,12025.45,11661.3,608865041,-2.43%
14 Oct 2020,11971.05,11917.4,11997.2,11822.15,569245407,0.31%
13 Oct 2020,11934.5,11934.65,11988.2,11888.9,458304851,0.03%
12 Oct 2020,11930.95,11973.55,12022.05,11867.2,522627571,0.14%
09 Oct 2020,11914.2,11852.05,11938.6,11805.2,611079482,0.67%
08 Oct 2020,11834.6,11835.4,11905.7,11791.15,608768573,0.82%
07 Oct 2020,11738.85,11679.25,11763.05,11629.35,513367516,0.66%
06 Oct 2020,11662.4,11603.45,11680.3,11564.3,561444728,1.38%
05 Oct 2020,11503.35,11487.8,11578.05,11452.3,530597393,0.76%
01 Oct 2020,11416.95,11364.45,11428.6,11347.05,447740006,1.51%
30 Sep 2020,11247.55,11244.45,11295.4,11184.55,499343849,0.22%
29 Sep 2020,11222.4,11288.6,11305.4,11181,498295735,-0.05%
28 Sep 2020,11227.55,11140.85,11239.35,11099.85,472777324,1.60%
25 Sep 2020,11050.25,10910.4,11072.6,10854.85,641248432,2.26%
24 Sep 2020,10805.55,11011,11015.3,10790.2,706139506,-2.93%
23 Sep 2020,11131.85,11258.75,11259.55,11024.4,714925847,-0.20%
22 Sep 2020,11153.65,11301.75,11302.2,11084.65,672249921,-0.86%
21 Sep 2020,11250.55,11503.8,11535.25,11218.5,602851737,-2.21%
18 Sep 2020,11504.95,11584.1,11584.1,11446.1,764154094,-0.10%
17 Sep 2020,11516.1,11539.4,11587.2,11498.5,517729494,-0.76%
16 Sep 2020,11604.55,11538.45,11618.1,11516.75,527804775,0.72%
15 Sep 2020,11521.8,11487.2,11535.95,11442.25,506667239,0.71%
14 Sep 2020,11440.05,11540.15,11568.9,11383.55,642270123,-0.21%
11 Sep 2020,11464.45,11447.8,11493.5,11419.9,554789157,0.13%
10 Sep 2020,11449.25,11363.3,11464.05,11327.4,679419973,1.52%
09 Sep 2020,11278,11218.6,11298.15,11185.15,728880693,-0.35%
08 Sep 2020,11317.35,11378.55,11437.25,11290.45,572239350,-0.33%
07 Sep 2020,11355.05,11359.6,11381.15,11251.7,560322964,0.19%
04 Sep 2020,11333.85,11354.4,11452.05,11303.65,681338905,-1.68%
03 Sep 2020,11527.45,11566.2,11584.95,11507.65,607115212,-0.07%
02 Sep 2020,11535,11478.55,11554.75,11430.4,593494423,0.56%
01 Sep 2020,11470.25,11464.3,11553.55,11366.9,783769555,0.73%
31 Aug 2020,11387.5,11777.55,11794.25,11325.85,1371789450,-2.23%
28 Aug 2020,11647.6,11602.95,11686.05,11589.4,806997707,0.76%
27 Aug 2020,11559.25,11609.3,11617.35,11540.6,719776490,0.08%
26 Aug 2020,11549.6,11512.85,11561.75,11461.85,743442521,0.67%
25 Aug 2020,11472.25,11513.1,11525.9,11423.35,638152608,0.05%
24 Aug 2020,11466.45,11412,11497.25,11410.65,532900535,0.83%
21 Aug 2020,11371.6,11409.65,11418.5,11362.2,668719170,0.53%
20 Aug 2020,11312.2,11317.45,11361.45,11289.8,791587770,-0.84%
19 Aug 2020,11408.4,11452.15,11460.35,11394.1,626217997,0.20%
18 Aug 2020,11385.35,11259.8,11401.7,11253.15,579242492,1.23%
17 Aug 2020,11247.1,11248.9,11267.1,11144.5,633963958,0.61%
14 Aug 2020,11178.4,11353.3,11366.25,11111.45,645109756,-1.08%
13 Aug 2020,11300.45,11334.85,11359.3,11269.95,562355175,-0.07%
12 Aug 2020,11308.4,11289,11322,11242.65,609858960,-0.12%
11 Aug 2020,11322.5,11322.25,11373.6,11299.15,586084846,0.46%
10 Aug 2020,11270.15,11270.25,11337.3,11238,491999534,0.50%
07 Aug 2020,11214.05,11186.65,11231.9,11142.05,452629891,0.12%
06 Aug 2020,11200.15,11185.7,11256.8,11127.3,600374615,0.89%
05 Aug 2020,11101.65,11155.75,11225.65,11064.05,667639446,0.06%
04 Aug 2020,11095.25,10946.65,11112.25,10908.1,625738313,1.87%
03 Aug 2020,10891.6,11057.55,11058.05,10882.25,680929323,-1.64%
31 Jul 2020,11073.45,11139.5,11150.4,11026.65,666407255,-0.26%
30 Jul 2020,11102.15,11254.3,11299.95,11084.95,677761342,-0.90%
29 Jul 2020,11202.85,11276.9,11341.4,11149.75,600726301,-0.86%
28 Jul 2020,11300.55,11154.1,11317.75,11151.4,683891350,1.52%
27 Jul 2020,11131.8,11225,11225,11087.85,588148687,-0.56%
24 Jul 2020,11194.15,11149.95,11225.4,11090.3,678935175,-0.19%
23 Jul 2020,11215.45,11135,11239.8,11103.15,621575333,0.74%
22 Jul 2020,11132.6,11231.2,11238.1,11056.55,765074288,-0.27%
21 Jul 2020,11162.25,11126.1,11179.55,11113.25,771998838,1.27%
20 Jul 2020,11022.2,10999.45,11037.9,10953,554306867,1.11%
17 Jul 2020,10901.7,10752,10933.45,10749.65,676881092,1.51%
16 Jul 2020,10739.95,10706.2,10755.3,10595.2,694402635,1.15%
15 Jul 2020,10618.2,10701,10827.45,10577.75,715901258,0.10%
14 Jul 2020,10607.35,10750.85,10755.65,10562.9,532368699,-1.81%
13 Jul 2020,10802.7,10851.85,10894.05,10756.05,554050579,0.32%
10 Jul 2020,10768.05,10764.1,10819.4,10713,590705425,-0.42%
09 Jul 2020,10813.45,10755.55,10836.85,10733,618652409,1.01%
08 Jul 2020,10705.75,10818.65,10847.85,10676.55,767941333,-0.87%
07 Jul 2020,10799.65,10802.85,10813.8,10689.7,636764929,0.33%
06 Jul 2020,10763.65,10723.85,10811.4,10695.1,571212914,1.47%
03 Jul 2020,10607.35,10614.95,10631.3,10562.65,525190704,0.53%
02 Jul 2020,10551.7,10493.05,10598.2,10485.55,597423931,1.17%
01 Jul 2020,10430.05,10323.8,10447.05,10299.6,573550127,1.24%
30 Jun 2020,10302.1,10382.6,10401.05,10267.35,556238560,-0.10%
29 Jun 2020,10312.4,10311.95,10337.95,10223.6,574544482,-0.68%
26 Jun 2020,10383,10378.9,10409.85,10311.25,671910159,0.91%
25 Jun 2020,10288.9,10235.55,10361.8,10194.5,994190886,-0.16%
24 Jun 2020,10305.3,10529.25,10553.15,10281.95,854799801,-1.58%
23 Jun 2020,10471,10347.95,10484.7,10301.75,669195109,1.55%
22 Jun 2020,10311.2,10318.75,10393.65,10277.6,685385093,0.65%
19 Jun 2020,10244.4,10119,10272.4,10072.65,892096343,1.51%
18 Jun 2020,10091.65,9863.25,10111.2,9845.05,622895963,2.13%
17 Jun 2020,9881.15,9876.7,10003.6,9833.8,685418390,-0.33%
16 Jun 2020,9914,10014.8,10046.15,9728.5,899895044,1.02%
15 Jun 2020,9813.7,9919.35,9943.35,9726.35,716053036,-1.60%
12 Jun 2020,9972.9,9544.95,9996.05,9544.35,796306399,0.72%
11 Jun 2020,9902,10094.1,10112.05,9885.05,715453486,-2.12%
10 Jun 2020,10116.15,10072.6,10148.75,10036.85,632383068,0.69%
09 Jun 2020,10046.65,10181.15,10291.15,10021.45,754217460,-1.19%
08 Jun 2020,10167.45,10326.75,10328.5,10120.25,936485541,0.25%
05 Jun 2020,10142.15,10093.8,10177.8,10040.75,987122302,1.13%
04 Jun 2020,10029.1,10054.25,10123.85,9944.25,775106567,-0.32%
03 Jun 2020,10061.55,10108.3,10176.2,10035.55,794664422,0.83%
02 Jun 2020,9979.1,9880.85,9995.6,9824.05,770192848,1.56%
01 Jun 2020,9826.15,9726.85,9931.6,9706.95,794183122,2.57%
29 May 2020,9580.3,9422.2,9598.85,9376.9,967005438,0.95%
28 May 2020,9490.1,9364.95,9511.25,9336.5,837911425,1.88%
27 May 2020,9314.95,9082.2,9334,9004.25,763492487,3.17%
26 May 2020,9029.05,9099.75,9161.65,8996.65,654959960,-0.11%
22 May 2020,9039.25,9067.9,9149.6,8968.55,675759336,-0.74%
21 May 2020,9106.25,9079.45,9178.55,9056.1,631542699,0.44%
20 May 2020,9066.55,8889.15,9093.8,8875.35,622308140,2.11%
19 May 2020,8879.1,8961.7,9030.35,8855.3,762152894,0.63%
18 May 2020,8823.25,9158.3,9158.3,8806.75,772983297,-3.43%
15 May 2020,9136.85,9182.4,9182.4,9050,575857112,-0.06%
14 May 2020,9142.75,9213.95,9281.1,9119.75,602555564,-2.57%
13 May 2020,9383.55,9584.2,9584.5,9351.1,846395245,2.03%
12 May 2020,9196.55,9168.85,9240.85,9043.95,805458787,-0.46%
11 May 2020,9239.2,9348.15,9439.9,9219.95,704647074,-0.13%
08 May 2020,9251.5,9376.95,9382.65,9238.2,609053504,0.57%
07 May 2020,9199.05,9234.05,9277.85,9175.9,708740416,-0.78%
06 May 2020,9270.9,9226.8,9346.9,9116.5,722185448,0.71%
05 May 2020,9205.6,9429.4,9450.9,9190.75,725196178,-0.95%
04 May 2020,9293.5,9533.5,9533.5,9266.95,687487134,-5.74%
30 Apr 2020,9859.9,9753.5,9889.05,9731.5,931173802,3.21%
29 Apr 2020,9553.35,9408.6,9599.85,9392.35,653026950,1.84%
28 Apr 2020,9380.9,9389.8,9404.4,9260,614548983,1.06%
27 Apr 2020,9282.3,9259.7,9377.1,9250.35,512793298,1.40%
24 Apr 2020,9154.4,9163.9,9296.9,9141.3,659439249,-1.71%
23 Apr 2020,9313.9,9232.35,9343.6,9170.15,666650462,1.38%
22 Apr 2020,9187.3,9026.75,9209.75,8946.25,734383388,2.29%
21 Apr 2020,8981.45,9016.95,9044.4,8909.4,655122903,-3.03%
20 Apr 2020,9261.85,9390.2,9390.85,9230.8,726364699,-0.05%
17 Apr 2020,9266.75,9323.45,9324,9091.35,684910520,3.05%
16 Apr 2020,8992.8,8851.25,9053.75,8821.9,720116479,0.76%
15 Apr 2020,8925.3,9196.4,9261.2,8874.1,880159358,-0.76%
13 Apr 2020,8993.85,9103.95,9112.05,8912.4,644468815,-1.30%
09 Apr 2020,9111.9,8973.05,9128.35,8904.55,743036134,4.15%
08 Apr 2020,8748.75,8688.9,9131.7,8653.9,897562690,-0.49%
07 Apr 2020,8792.2,8446.3,8819.4,8360.95,815245226,8.76%
03 Apr 2020,8083.8,8356.55,8356.55,8055.8,697752438,-2.06%
01 Apr 2020,8253.8,8584.1,8588.1,8198.35,507509685,-4.00%
31 Mar 2020,8597.75,8529.35,8678.3,8358,713390935,3.82%
30 Mar 2020,8281.1,8385.95,8576,8244,593953051,-4.38%
27 Mar 2020,8660.25,8949.1,9038.9,8522.9,801923401,0.22%
26 Mar 2020,8641.45,8451,8749.05,8304.9,866534643,3.89%
25 Mar 2020,8317.85,7735.15,8376.75,7714.75,738114713,6.62%
24 Mar 2020,7801.05,7848.3,8036.95,7511.1,739354439,2.51%
23 Mar 2020,7610.25,7945.7,8159.25,7583.6,654151814,-12.98%
20 Mar 2020,8745.45,8284.45,8883,8178.2,1072263600,5.83%
19 Mar 2020,8263.45,8063.3,8575.45,7832.55,926508824,-2.42%
18 Mar 2020,8468.8,9088.45,9127.55,8407.05,1517275761,-5.56%
17 Mar 2020,8967.05,9285.4,9403.8,8915.6,936185892,-2.50%
16 Mar 2020,9197.4,9587.8,9602.2,9165.1,898523271,-7.61%
13 Mar 2020,9955.2,9107.6,10159.4,8555.15,1389061775,3.81%
12 Mar 2020,9590.15,10039.95,10040.75,9508,1344263317,-8.30%
11 Mar 2020,10458.4,10334.3,10545.1,10334,1219079693,0.07%
09 Mar 2020,10451.45,10742.05,10751.55,10294.45,1566119057,-4.90%
06 Mar 2020,10989.45,10942.65,11035.1,10827.4,1811564187,-2.48%
05 Mar 2020,11269,11306.05,11389.5,11244.6,1353209029,0.16%
04 Mar 2020,11251,11351.35,11356.6,11082.15,798021596,-0.46%
03 Mar 2020,11303.3,11217.55,11342.25,11152.55,696919348,1.53%
02 Mar 2020,11132.75,11387.35,11433,11036.25,681148567,-0.62%
28 Feb 2020,11201.75,11382,11384.8,11175.05,810523106,-3.71%
27 Feb 2020,11633.3,11661.25,11663.85,11536.7,609266324,-0.39%
26 Feb 2020,11678.5,11738.55,11783.25,11639.6,567990976,-1.01%
25 Feb 2020,11797.9,11877.5,11883.05,11779.9,461349973,-0.27%
24 Feb 2020,11829.4,12012.55,12012.55,11813.4,491224913,-2.08%
20 Feb 2020,12080.85,12119,12152,12071.45,502875583,-0.37%
19 Feb 2020,12125.9,12090.6,12134.7,12042.1,514030605,1.11%
18 Feb 2020,11992.5,12028.25,12030.75,11908.05,677307424,-0.44%
17 Feb 2020,12045.8,12131.8,12159.6,12037,455412408,-0.56%
14 Feb 2020,12113.45,12190.15,12246.7,12091.2,623053270,-0.50%
13 Feb 2020,12174.65,12219.55,12225.65,12139.8,501510138,-0.22%
12 Feb 2020,12201.2,12151,12231.75,12144.3,412399174,0.77%
11 Feb 2020,12107.9,12108.4,12172.3,12099,480491557,0.63%
10 Feb 2020,12031.5,12102.35,12103.55,11990.75,525674715,-0.55%
07 Feb 2020,12098.35,12151.15,12154.7,12073.95,473475144,-0.33%
06 Feb 2020,12137.95,12120,12160.6,12084.65,565116236,0.40%
05 Feb 2020,12089.15,12005.85,12098.15,11953.35,758032580,0.91%
04 Feb 2020,11979.65,11786.25,11986.15,11783.4,560430291,2.32%
03 Feb 2020,11707.9,11627.45,11749.85,11614.5,669815788,0.39%
01 Feb 2020,11661.85,11939,12017.35,11633.3,537634767,-2.51%
31 Jan 2020,11962.1,12100.4,12103.55,11945.85,771278258,-0.61%
30 Jan 2020,12035.8,12147.75,12150.3,12010.6,538138743,-0.77%
29 Jan 2020,12129.5,12114.9,12169.6,12103.8,514362340,0.61%
28 Jan 2020,12055.8,12148.1,12163.55,12024.5,478484057,-0.52%
27 Jan 2020,12119,12197.1,12216.6,12107,441158138,-1.06%
24 Jan 2020,12248.25,12174.55,12272.15,12149.65,593237908,0.56%
23 Jan 2020,12180.35,12123.75,12189,12094.1,867653663,0.61%
22 Jan 2020,12106.9,12218.35,12225.05,12087.9,526294513,-0.52%
21 Jan 2020,12169.85,12195.3,12230.05,12162.3,443976442,-0.45%
20 Jan 2020,12224.55,12430.5,12430.5,12216.9,491609317,-1.03%
17 Jan 2020,12352.35,12328.4,12385.45,12321.4,502060615,-0.03%
16 Jan 2020,12355.5,12347.1,12389.05,12315.8,395670245,0.10%
15 Jan 2020,12343.3,12349.4,12355.15,12278.75,684352965,-0.15%
14 Jan 2020,12362.3,12333.1,12374.25,12308.7,616260555,0.27%
13 Jan 2020,12329.55,12296.7,12337.75,12285.8,500968242,0.59%
10 Jan 2020,12256.8,12271,12311.2,12213.2,660627930,0.33%
09 Jan 2020,12215.9,12153.15,12224.05,12132.55,477469878,1.58%
08 Jan 2020,12025.35,11939.1,12044.95,11929.6,445991640,-0.23%
07 Jan 2020,12052.95,12079.1,12152.15,12005.35,447818617,0.50%
06 Jan 2020,11993.05,12170.6,12179.1,11974.2,396501419,-1.91%
03 Jan 2020,12226.65,12261.1,12265.6,12191.35,428770054,-0.45%
02 Jan 2020,12282.2,12198.55,12289.9,12195.25,407697594,0.82%
01 Jan 2020,12182.5,12202.15,12222.2,12165.3,304078039,0.12%
31 Dec 2019,12168.45,12247.1,12247.1,12151.8,426931711,-0.71%
30 Dec 2019,12255.85,12274.9,12286.45,12213.8,411084614,0.08%
27 Dec 2019,12245.8,12172.9,12258.45,12157.9,383788556,0.98%
26 Dec 2019,12126.55,12211.85,12221.55,12118.85,520326632,-0.72%
24 Dec 2019,12214.55,12269.25,12283.7,12202.1,470290298,-0.39%
23 Dec 2019,12262.75,12235.45,12287.15,12213.25,604782354,-0.07%
20 Dec 2019,12271.8,12266.45,12293.9,12252.75,810676090,0.10%
19 Dec 2019,12259.7,12223.4,12268.35,12191.15,623049839,0.31%
18 Dec 2019,12221.65,12197,12237.7,12163.45,518854651,0.47%
17 Dec 2019,12165,12082.45,12182.75,12070.35,499585789,0.92%
16 Dec 2019,12053.95,12131.35,12134.65,12046.3,437703921,-0.27%
13 Dec 2019,12086.7,12026.4,12098.85,12023.6,597712516,0.96%
12 Dec 2019,11971.8,11944.3,12005.5,11934,752617138,0.52%
11 Dec 2019,11910.15,11867.35,11923.2,11832.3,997655048,0.45%
10 Dec 2019,11856.8,11950.5,11953.2,11844.7,650219487,-0.68%
